»Àø⁄,∆Ωæ˘ƒÍ¡‰,∆Ωæ˘ ’»Î,µÍ√Ê¿‡–Õ,‘¬æ˘œ˙ €∂Ó
269000,23,4.7695,…Ã≥°µÍ,291700
147800,36,4.635,…Ã≥°µÍ,248600
74600,40,5.3015,…Ã≥°µÍ,254900
123500,36,4.9801,…Ã≥°µÍ,241500
141100,26,5.4834,…Ã≥°µÍ,295200
136800,31,6.187,…Ã≥°µÍ,340400
104800,32,5.6194,…Ã≥°µÍ,274700
100400,35,5.4639,…Ã≥°µÍ,238600
108600,35,5.1498,…Ã≥°µÍ,266400
92200,30,5.8382,…Ã≥°µÍ,330200
195000,36,4.65,…Ã≥°µÍ,206800
141300,25,4.3819,…Ã≥°µÍ,209200
144400,30,3.7222,…Ã≥°µÍ,195800
74900,31,5.2855,…Ã≥°µÍ,253500
86700,31,4.3375,…Ã≥°µÍ,241800
272300,27,5.2131,…Ã≥°µÍ,252500
73100,30,6.005,…Ã≥°µÍ,263900
78100,38,5.0519,…Ã≥°µÍ,227000
178400,38,4.8237,…Ã≥°µÍ,220900
115600,32,5.2497,…Ã≥°µÍ,259300
64500,39,4.125,…Ã≥°µÍ,232500
82100,37,4.6005,…Ã≥°µÍ,231600
191200,33,3.5187,…Ã≥°µÍ,209400
148700,32,3,…Ã≥°µÍ,223200
164500,25,3.4934,…Ã≥°µÍ,209900
223900,33,2.9861,…Ã≥°µÍ,208200
102100,29,2.5362,…Ã≥°µÍ,203800
110500,36,3.3021,…Ã≥°µÍ,195700
299900,31,3.0964,…Ã≥°µÍ,190500
74000,43,2.8512,…Ã≥°µÍ,181000
62900,42,3.3478,…Ã≥°µÍ,184900
31400,37,2.3958,…Ã≥°µÍ,190800
133800,52,3.851,…Ã≥°µÍ,183500
44000,52,4.0662,…Ã≥°µÍ,204200
92200,51,4.6042,…Ã≥°µÍ,251900
61100,49,2.2,…Ã≥°µÍ,187500
99400,52,4.1164,…Ã≥°µÍ,198200
54500,52,3.95,…Ã≥°µÍ,219000
31700,52,4.9135,…Ã≥°µÍ,275000
157300,45,2.8355,…Ã≥°µÍ,245400
92500,46,3.25,…Ã≥°µÍ,177500
76800,49,2.8301,…Ã≥°µÍ,171600
62000,52,3.7159,…Ã≥°µÍ,183300
42500,52,2.5625,…Ã≥°µÍ,175000
100300,45,3.8047,…Ã≥°µÍ,156700
51900,45,3.375,…Ã≥°µÍ,157500
48100,38,3.244,…Ã≥°µÍ,179800
120900,36,4.0268,…Ã≥°µÍ,205500
139800,35,3.3906,…Ã≥°µÍ,178900
15800,36,5.5461,…Ã≥°µÍ,262500
181700,42,3.371,…Ã≥°µÍ,165000
76600,46,3.5313,…Ã≥°µÍ,159700
61800,38,2.875,…Ã≥°µÍ,144800
213900,43,4.0202,…Ã≥°µÍ,166300
63200,37,4.5553,…Ã≥°µÍ,191000
36600,36,3.4643,…Ã≥°µÍ,175000
83000,28,2.1898,…Ã≥°µÍ,141700
73900,31,2.9097,…Ã≥°µÍ,210900
54000,47,3.375,…Ã≥°µÍ,198300
202400,29,2.8125,…Ã≥°µÍ,157400
82300,52,5,…Ã≥°µÍ,264700
71100,38,3.0673,…Ã≥°µÍ,218400
93100,43,3.8125,…Ã≥°µÍ,235100
68600,33,6.9096,…Ã≥°µÍ,341800
103000,26,7.912,…Ã≥°µÍ,367300
97600,35,3.8393,…Ã≥°µÍ,243500
55200,35,4,…Ã≥°µÍ,167900
34000,25,6.5095,…Ã≥°µÍ,371200
28800,39,3.5156,…Ã≥°µÍ,218900
55500,45,2.983,…Ã≥°µÍ,202700
100600,45,3.524,…Ã≥°µÍ,186200
77600,44,3.1103,…Ã≥°µÍ,188900
60900,44,3.5781,…Ã≥°µÍ,180000
136400,27,2.6101,…Ã≥°µÍ,181700
133300,43,3.4583,…Ã≥°µÍ,183700
53100,36,4.0208,…Ã≥°µÍ,191500
67200,36,3.5547,…Ã≥°µÍ,194700
216200,21,2.6321,…Ã≥°µÍ,223100
60600,36,3.9702,…Ã≥°µÍ,194100
120300,36,5.0043,…Ã≥°µÍ,190400
87400,38,4.4659,…Ã≥°µÍ,189100
63700,38,3.6625,…Ã≥°µÍ,184600
70300,36,3.8864,…Ã≥°µÍ,197300
73300,36,3.4583,…Ã≥°µÍ,192600
62500,36,3.7813,…Ã≥°µÍ,192200
56800,36,2.9917,…Ã≥°µÍ,194600
83600,36,4.4375,…Ã≥°µÍ,193500
95200,24,4,…Ã≥°µÍ,202600
112500,24,4.7609,…Ã≥°µÍ,212600
79600,36,4.3971,…Ã≥°µÍ,205700
86300,36,4.0109,…Ã≥°µÍ,192900
134900,35,4.3864,…Ã≥°µÍ,205200
92900,30,4.2841,…Ã≥°µÍ,213400
95700,39,5.1312,…Ã≥°µÍ,183600
109300,37,2.9958,…Ã≥°µÍ,178400
148900,27,3.6364,…Ã≥°µÍ,219200
156100,31,2.7955,…Ã≥°µÍ,183100
125600,44,2.9507,…Ã≥°µÍ,157100
69500,30,3.4375,…Ã≥°µÍ,157800
56000,34,2.875,…Ã≥°µÍ,161700
63200,38,3.0345,…Ã≥°µÍ,152100
184900,41,2.679,…Ã≥°µÍ,144900
158000,35,4.1042,…Ã≥°µÍ,179100
82800,23,2.1552,…Ã≥°µÍ,161400
83500,29,2.3274,…Ã≥°µÍ,170400
38700,41,3.9063,…Ã≥°µÍ,178400
156200,37,2.6464,…Ã≥°µÍ,155200
76800,42,3.4643,…Ã≥°µÍ,160900
58600,21,4.7813,…Ã≥°µÍ,241900
382700,23,5.1701,…Ã≥°µÍ,216800
128000,36,3.25,…Ã≥°µÍ,218100
266700,30,3.1796,…Ã≥°µÍ,170300
25300,26,2.4196,…Ã≥°µÍ,275000
140100,26,2.6563,…Ã≥°µÍ,184100
23300,29,0.9637,…Ã≥°µÍ,160000
67300,48,2.3357,…Ã≥°µÍ,175000
70400,41,3.5114,…Ã≥°µÍ,197500
27300,43,3.3125,…Ã≥°µÍ,150000
112000,29,2.4042,…Ã≥°µÍ,205600
110500,41,2.8322,…Ã≥°µÍ,170300
56900,43,2.5156,…Ã≥°µÍ,190900
69100,37,3.4032,…Ã≥°µÍ,196900
110900,37,2.535,…Ã≥°µÍ,174000
119700,37,2.5772,…Ã≥°µÍ,170200
106100,38,3.0962,…Ã≥°µÍ,180900
247900,34,2.9564,…Ã≥°µÍ,150500
116200,31,3.125,…Ã≥°µÍ,167100
114600,35,2.95,…Ã≥°µÍ,148900
72400,40,4.38,…Ã≥°µÍ,196400
97500,37,4.0417,…Ã≥°µÍ,191100
95200,36,3.8,…Ã≥°µÍ,187500
115900,45,3.4839,…Ã≥°µÍ,180600
112900,45,4.0588,…Ã≥°µÍ,182800
117500,44,4.1974,…Ã≥°µÍ,179300
92400,43,3.6,…Ã≥°µÍ,179400
142400,35,4.267,…Ã≥°µÍ,210300
136600,34,4.2386,…Ã≥°µÍ,192300
117100,35,5.5797,…Ã≥°µÍ,198100
64100,36,4.0682,…Ã≥°µÍ,196200
88000,38,3.1734,…Ã≥°µÍ,181600
163500,37,4.7933,…Ã≥°µÍ,186900
149500,37,4.8125,…Ã≥°µÍ,188300
91400,40,3.8676,…Ã≥°µÍ,184000
179800,33,3.9395,…Ã≥°µÍ,184700
162500,42,3.2434,…Ã≥°µÍ,179900
59900,38,3.0917,…Ã≥°µÍ,167200
203700,32,3.0645,…Ã≥°µÍ,165400
185400,33,2.7019,…Ã≥°µÍ,154000
140800,39,3.1115,…Ã≥°µÍ,153500
76600,40,3.4722,…Ã≥°µÍ,135400
72500,39,2.2222,…Ã≥°µÍ,158300
101900,32,6.1104,…Ã≥°µÍ,240700
183000,22,4.2733,…Ã≥°µÍ,180700
146900,27,3.2465,…Ã≥°µÍ,230600
119800,28,3.2417,…Ã≥°µÍ,210800
103900,38,3.875,…Ã≥°µÍ,165300
69000,29,6.0501,…Ã≥°µÍ,254200
106600,23,6.3501,…Ã≥°µÍ,350000
125500,28,2.6719,…Ã≥°µÍ,161200
246100,21,3.875,…Ã≥°µÍ,179300
106300,33,2.5625,…Ã≥°µÍ,154300
218100,31,3.016,…Ã≥°µÍ,161800
109300,35,3.6818,…Ã≥°µÍ,165400
134900,37,2.1382,…Ã≥°µÍ,166600
59900,37,3.7303,…Ã≥°µÍ,149700
48000,35,3.875,…Ã≥°µÍ,162100
129300,33,3.0489,…Ã≥°µÍ,152600
141400,27,2.8203,…Ã≥°µÍ,195200
54300,35,4.3897,…Ã≥°µÍ,190600
57200,35,4.7143,…Ã≥°µÍ,193800
34200,34,4.6875,…Ã≥°µÍ,200600
233200,29,3.2091,…Ã≥°µÍ,150000
76800,36,4.275,…Ã≥°µÍ,185300
91300,36,4.1302,…Ã≥°µÍ,172700
172600,35,3.09,…Ã≥°µÍ,174100
118500,25,4.5417,…Ã≥°µÍ,194400
73500,28,4.6635,…Ã≥°µÍ,206700
79600,31,4.4427,…Ã≥°µÍ,204500
25200,36,4.5303,…Ã≥°µÍ,175000
8600,26,2.375,…Ã≥°µÍ,137500
172700,35,4.5281,…Ã≥°µÍ,173600
85400,31,5.2312,…Ã≥°µÍ,197600
26400,40,3.8875,…Ã≥°µÍ,228100
73500,34,3.9167,…Ã≥°µÍ,189500
83600,32,3.9063,…Ã≥°µÍ,184200
137700,29,3.7895,…Ã≥°µÍ,180900
78900,36,3.8,…Ã≥°µÍ,172000
66200,36,5.7309,…Ã≥°µÍ,177900
85300,36,4.1141,…Ã≥°µÍ,173100
66400,36,5.2838,…Ã≥°µÍ,172600
406500,30,3.3479,…Ã≥°µÍ,182100
110900,23,3.142,…Ã≥°µÍ,179500
54800,31,3.7614,…Ã≥°µÍ,176000
43100,33,4.25,…Ã≥°µÍ,192600
46300,36,3.9338,…Ã≥°µÍ,182700
543600,22,2.5158,…Ã≥°µÍ,134900
202800,27,2.4808,…Ã≥°µÍ,157600
242600,25,4.7083,…Ã≥°µÍ,190900
103800,37,4.1652,…Ã≥°µÍ,158200
84800,33,3.8036,…Ã≥°µÍ,158200
72900,33,3.8259,…Ã≥°µÍ,146100
36900,33,3.2331,…Ã≥°µÍ,226700
100100,35,4.7109,…Ã≥°µÍ,198700
147200,32,4.2468,…Ã≥°µÍ,221200
45300,35,6.396,…Ã≥°µÍ,208500
32800,35,3.8125,…Ã≥°µÍ,204200
79300,32,3.2857,…Ã≥°µÍ,193200
63200,35,3.8929,…Ã≥°µÍ,209500
100200,36,3.7262,…Ã≥°µÍ,164900
80800,37,4.0125,…Ã≥°µÍ,161400
72700,36,4.1719,…Ã≥°µÍ,187000
45500,35,4.2857,…Ã≥°µÍ,190400
153400,37,3.6458,…Ã≥°µÍ,156600
117500,35,3.7292,…Ã≥°µÍ,168100
140100,24,4.5913,…Ã≥°µÍ,177600
84100,23,3.3611,…Ã≥°µÍ,169200
114800,34,4.0326,…Ã≥°µÍ,164700
39100,35,4.0682,…Ã≥°µÍ,156900
99200,36,5.3644,…Ã≥°µÍ,168800
79000,35,4.7019,…Ã≥°µÍ,174100
101600,27,5.64,…Ã≥°µÍ,206500
103900,26,3.7931,…Ã≥°µÍ,203900
138200,36,3.694,…Ã≥°µÍ,159600
185800,31,2.652,…Ã≥°µÍ,159800
115600,32,3.5,…Ã≥°µÍ,154300
109700,32,3.2386,…Ã≥°µÍ,149600
83100,33,5.097,…Ã≥°µÍ,188600
164000,22,4.625,…Ã≥°µÍ,235300
148800,24,4.5721,…Ã≥°µÍ,214700
29500,36,2.9706,…Ã≥°µÍ,147900
246100,23,4.3594,…Ã≥°µÍ,223400
91400,35,5.5737,…Ã≥°µÍ,214500
284100,31,4.8962,…Ã≥°µÍ,220200
444600,24,4.6978,…Ã≥°µÍ,240300
143400,26,3.3008,…Ã≥°µÍ,224200
90900,33,4.5687,…Ã≥°µÍ,177200
117400,24,3.8179,…Ã≥°µÍ,216100
127600,34,4.9167,…Ã≥°µÍ,256300
112800,32,5,…Ã≥°µÍ,287600
88900,27,5.7057,…Ã≥°µÍ,287600
431900,22,6.992,…Ã≥°µÍ,284800
159700,26,4.9118,…Ã≥°µÍ,217300
144600,23,4.4357,…Ã≥°µÍ,291700
128500,26,4.9464,…Ã≥°µÍ,223800
256800,25,5.2882,…Ã≥°µÍ,223100
235700,23,5.1321,…Ã≥°µÍ,211300
299800,25,3.9667,…Ã≥°µÍ,218500
121300,35,4.8214,…Ã≥°µÍ,186000
152400,34,3.7364,…Ã≥°µÍ,190400
71900,31,3.535,…Ã≥°µÍ,210300
221600,21,5.7072,…Ã≥°µÍ,242200
51200,46,5.1406,Ω÷±ﬂµÍ,315600
85400,23,7.333,Ω÷±ﬂµÍ,337200
93700,25,6.4524,Ω÷±ﬂµÍ,296900
136000,29,3.1127,Ω÷±ﬂµÍ,233000
16100,39,2.4896,Ω÷±ﬂµÍ,238500
31500,52,5.0677,Ω÷±ﬂµÍ,233300
85300,28,4.9879,Ω÷±ﬂµÍ,229400
169900,22,4.1597,Ω÷±ﬂµÍ,293200
58300,27,5.7519,Ω÷±ﬂµÍ,278500
8300,43,10.3203,Ω÷±ﬂµÍ,400000
5100,47,4.3472,Ω÷±ﬂµÍ,375000
77100,26,5.7239,Ω÷±ﬂµÍ,430600
14400,32,4.2083,Ω÷±ﬂµÍ,125000
25400,25,9.1531,Ω÷±ﬂµÍ,418800
247400,22,4.7361,Ω÷±ﬂµÍ,216800
191900,29,3.3841,Ω÷±ﬂµÍ,184400
95000,36,3.5532,Ω÷±ﬂµÍ,158400
115700,34,3.3618,Ω÷±ﬂµÍ,174600
176100,35,4.3533,Ω÷±ﬂµÍ,168400
320000,25,4.5357,Ω÷±ﬂµÍ,188400
142200,26,3.7212,Ω÷±ﬂµÍ,183800
70200,35,5.2443,Ω÷±ﬂµÍ,183400
118900,35,4.2361,Ω÷±ﬂµÍ,177500
55500,32,3.1856,Ω÷±ﬂµÍ,186900
27700,44,2.6667,Ω÷±ﬂµÍ,179200
92900,52,3.7301,Ω÷±ﬂµÍ,204400
62900,41,4.6806,Ω÷±ﬂµÍ,209400
102400,26,5.2649,Ω÷±ﬂµÍ,199800
94700,26,6.0797,Ω÷±ﬂµÍ,211000
80400,28,4.8571,Ω÷±ﬂµÍ,201100
90000,25,3.8523,Ω÷±ﬂµÍ,193000
669300,22,5.98,Ω÷±ﬂµÍ,245000
49500,34,2.05,Ω÷±ﬂµÍ,68900
36900,23,3.125,Ω÷±ﬂµÍ,96400
65700,25,2.5476,Ω÷±ﬂµÍ,97900
54600,40,3.9107,Ω÷±ﬂµÍ,129800
161400,28,2.8125,Ω÷±ﬂµÍ,113400
179300,27,3.5508,Ω÷±ﬂµÍ,99100
73000,23,2.6078,Ω÷±ﬂµÍ,116700
53300,37,3.2135,Ω÷±ﬂµÍ,123600
271000,23,3.0068,Ω÷±ﬂµÍ,107300
82200,22,3.6625,Ω÷±ﬂµÍ,126600
26700,39,1.8095,Ω÷±ﬂµÍ,78100
62300,39,2.2833,Ω÷±ﬂµÍ,85800
142600,41,1.5633,Ω÷±ﬂµÍ,84500
110700,52,3.4191,Ω÷±ﬂµÍ,137500
205300,29,1.7284,Ω÷±ﬂµÍ,74500
118100,43,2.2621,Ω÷±ﬂµÍ,85100
129000,34,2.575,Ω÷±ﬂµÍ,130300
101100,28,4.3309,Ω÷±ﬂµÍ,125200
331600,29,3.0253,Ω÷±ﬂµÍ,111400
97400,37,3.2016,Ω÷±ﬂµÍ,97000
137100,44,2.2925,Ω÷±ﬂµÍ,85800
37900,52,1.6797,Ω÷±ﬂµÍ,94800
31100,52,1.5481,Ω÷±ﬂµÍ,200000
52000,52,0.987,Ω÷±ﬂµÍ,112500
80200,52,0.9566,Ω÷±ﬂµÍ,69000
51300,52,1.3672,Ω÷±ﬂµÍ,55000
75300,52,2.0064,Ω÷±ﬂµÍ,77900
97400,52,1.6827,Ω÷±ﬂµÍ,78700
294800,21,1.5863,Ω÷±ﬂµÍ,81300
116000,33,1.7426,Ω÷±ﬂµÍ,60300
187900,42,1.5064,Ω÷±ﬂµÍ,66300
121700,26,3.7007,Ω÷±ﬂµÍ,139200
27500,38,3.5375,Ω÷±ﬂµÍ,153100
110900,25,2.8306,Ω÷±ﬂµÍ,87500
72600,24,2.3833,Ω÷±ﬂµÍ,95100
61100,22,2.3036,Ω÷±ﬂµÍ,73000
69900,26,1.875,Ω÷±ﬂµÍ,84000
83700,25,2.963,Ω÷±ﬂµÍ,89500
77000,28,2.6823,Ω÷±ﬂµÍ,93400
36500,23,2.1912,Ω÷±ﬂµÍ,115200
66400,24,2.3068,Ω÷±ﬂµÍ,97300
113800,23,2.3403,Ω÷±ﬂµÍ,87300
115700,22,1.8245,Ω÷±ﬂµÍ,85500
102600,31,2.5428,Ω÷±ﬂµÍ,85000
78800,23,1.8125,Ω÷±ﬂµÍ,93500
79400,31,3,Ω÷±ﬂµÍ,96700
115100,22,2.8182,Ω÷±ﬂµÍ,109700
56900,37,1.8616,Ω÷±ﬂµÍ,70500
98600,22,2.8871,Ω÷±ﬂµÍ,94700
22100,35,2.3684,Ω÷±ﬂµÍ,62500
94500,26,1.7308,Ω÷±ﬂµÍ,53600
43600,25,3.9028,Ω÷±ﬂµÍ,93800
79000,26,3.0446,Ω÷±ﬂµÍ,90800
68300,35,4.5156,Ω÷±ﬂµÍ,91200
44800,30,2.4821,Ω÷±ﬂµÍ,73800
47100,24,2.9688,Ω÷±ﬂµÍ,86400
188700,33,2.502,Ω÷±ﬂµÍ,62100
168800,30,2.334,Ω÷±ﬂµÍ,72200
68400,39,2.0357,Ω÷±ﬂµÍ,57600
39600,48,0.8024,Ω÷±ﬂµÍ,58300
48500,50,1.1607,Ω÷±ﬂµÍ,51700
60300,47,1.3654,Ω÷±ﬂµÍ,57900
87100,46,1.6352,Ω÷±ﬂµÍ,53100
107300,31,1.5714,Ω÷±ﬂµÍ,56100
138400,25,1.9956,Ω÷±ﬂµÍ,58000
108700,24,1.6389,Ω÷±ﬂµÍ,56700
92500,29,2.1658,Ω÷±ﬂµÍ,57600
90900,24,1.8661,Ω÷±ﬂµÍ,59800
64000,23,1.4833,Ω÷±ﬂµÍ,65200
204100,26,1.0585,Ω÷±ﬂµÍ,45100
77900,38,1.3289,Ω÷±ﬂµÍ,39400
180900,29,1.8047,Ω÷±ﬂµÍ,53800
28400,41,2.2045,Ω÷±ﬂµÍ,41800
56900,33,3.2833,Ω÷±ﬂµÍ,82600
67700,30,2.6563,Ω÷±ﬂµÍ,63600
136400,21,2.0455,Ω÷±ﬂµÍ,59400
66200,26,2.6071,Ω÷±ﬂµÍ,57100
81100,31,1.7727,Ω÷±ﬂµÍ,49000
12100,52,3.0208,Ω÷±ﬂµÍ,60000
35900,27,2.5313,Ω÷±ﬂµÍ,61300
128400,22,2.1776,Ω÷±ﬂµÍ,73800
124100,27,1.9943,Ω÷±ﬂµÍ,86300
109800,24,1.7552,Ω÷±ﬂµÍ,86400
53700,22,2.6607,Ω÷±ﬂµÍ,84600
37400,40,2.7891,Ω÷±ﬂµÍ,73500
117000,29,2.3224,Ω÷±ﬂµÍ,56200
91100,32,1.7885,Ω÷±ﬂµÍ,57000
52300,46,1.91,Ω÷±ﬂµÍ,63900
150500,37,2.0474,Ω÷±ﬂµÍ,56000
63500,34,1.8355,Ω÷±ﬂµÍ,63000
110000,27,2.3243,Ω÷±ﬂµÍ,85500
50100,30,2.5259,Ω÷±ﬂµÍ,81300
86200,21,2.2813,Ω÷±ﬂµÍ,57600
94100,22,2.1728,Ω÷±ﬂµÍ,59400
86400,29,2.4943,Ω÷±ﬂµÍ,81900
40800,39,3.3929,Ω÷±ﬂµÍ,82100
115000,34,2.3654,Ω÷±ﬂµÍ,94900
46300,27,2.9063,Ω÷±ﬂµÍ,92200
33900,37,2.2875,Ω÷±ﬂµÍ,79900
134100,21,2.1382,Ω÷±ﬂµÍ,104000
106100,32,2.5473,Ω÷±ﬂµÍ,101600
66800,21,2.5667,Ω÷±ﬂµÍ,77400
65700,48,2.7841,Ω÷±ﬂµÍ,65800
81500,39,2.9489,Ω÷±ﬂµÍ,67500
243500,23,2.2754,Ω÷±ﬂµÍ,59200
67000,27,3.2625,Ω÷±ﬂµÍ,92800
12000,52,3.017,Ω÷±ﬂµÍ,112500
43400,33,3.125,Ω÷±ﬂµÍ,108000
258700,28,2.331,Ω÷±ﬂµÍ,65500
49400,44,2.875,Ω÷±ﬂµÍ,61500
139500,35,2.5625,Ω÷±ﬂµÍ,62700
78100,50,2.2679,Ω÷±ﬂµÍ,69100
98500,52,2.5556,Ω÷±ﬂµÍ,75800
66000,39,2.4559,Ω÷±ﬂµÍ,75000
27100,39,2.1845,Ω÷±ﬂµÍ,112500
109500,28,3.4402,Ω÷±ﬂµÍ,192400
88800,25,3.2619,Ω÷±ﬂµÍ,183800
208500,27,3.3558,Ω÷±ﬂµÍ,129700
52700,22,4.375,Ω÷±ﬂµÍ,213500
70400,44,1.6554,Ω÷±ﬂµÍ,119400
86100,36,2.8828,Ω÷±ﬂµÍ,131100
139100,33,3.2813,Ω÷±ﬂµÍ,151400
98900,30,3.691,Ω÷±ﬂµÍ,154400
96700,22,4.4583,Ω÷±ﬂµÍ,253900
108800,46,2.2532,Ω÷±ﬂµÍ,109400
107400,47,2.2361,Ω÷±ﬂµÍ,105100
52800,52,2.2639,Ω÷±ﬂµÍ,128500
10100,46,2.2361,Ω÷±ﬂµÍ,93800
79800,42,2.1719,Ω÷±ﬂµÍ,99100
62500,50,1.5988,Ω÷±ﬂµÍ,96400
161400,25,3.4722,Ω÷±ﬂµÍ,127000
3700,46,0.536,Ω÷±ﬂµÍ,87500
158800,34,3.6118,Ω÷±ﬂµÍ,124700
139900,44,2.7234,Ω÷±ﬂµÍ,110200
135100,37,3.5179,Ω÷±ﬂµÍ,130800
108600,22,5.1435,Ω÷±ﬂµÍ,150800
58700,47,2.6364,Ω÷±ﬂµÍ,93500
98500,29,2.8466,Ω÷±ﬂµÍ,113400
140000,37,2.905,Ω÷±ﬂµÍ,97300
171400,30,4.4583,Ω÷±ﬂµÍ,131000
180600,26,4.2647,Ω÷±ﬂµÍ,133400
123900,24,2.0411,Ω÷±ﬂµÍ,100000
79900,25,4.8359,Ω÷±ﬂµÍ,145300
57200,23,4.9167,Ω÷±ﬂµÍ,152400
93500,23,4.4853,Ω÷±ﬂµÍ,145900
56200,36,2.5893,Ω÷±ﬂµÍ,108500
131600,34,3.5368,Ω÷±ﬂµÍ,122500
83800,36,1.2024,Ω÷±ﬂµÍ,90200
18800,52,1.3958,Ω÷±ﬂµÍ,67500
140300,52,2.7083,Ω÷±ﬂµÍ,99400
72500,52,2,Ω÷±ﬂµÍ,101400
183100,51,2.0034,Ω÷±ﬂµÍ,87700
124900,46,2.5737,Ω÷±ﬂµÍ,87000
182700,36,3.3371,Ω÷±ﬂµÍ,94600
222900,31,3.1389,Ω÷±ﬂµÍ,117800
199400,30,4.2227,Ω÷±ﬂµÍ,134400
36700,22,5.3098,Ω÷±ﬂµÍ,151900
236200,28,3.0042,Ω÷±ﬂµÍ,103900
66300,32,4.0972,Ω÷±ﬂµÍ,99200
235600,34,3.5129,Ω÷±ﬂµÍ,110600
114100,27,1.4871,Ω÷±ﬂµÍ,87100
140900,35,3.016,Ω÷±ﬂµÍ,95300
326600,29,2.7907,Ω÷±ﬂµÍ,113900
159500,38,2.5833,Ω÷±ﬂµÍ,83500
164000,31,3.3661,Ω÷±ﬂµÍ,98500
81700,44,4.8693,…Ã≥°µÍ,156900
82500,44,2.0523,…Ã≥°µÍ,133900
5400,42,2.5795,…Ã≥°µÍ,225000
94000,52,2.9583,…Ã≥°µÍ,166000
85900,48,1.8523,…Ã≥°µÍ,144800
74100,50,4.5,…Ã≥°µÍ,178300
60800,51,2.1974,…Ã≥°µÍ,139300
120600,33,2.5481,…Ã≥°µÍ,150800
76100,40,5.1265,…Ã≥°µÍ,196100
57500,39,3.1711,…Ã≥°µÍ,116100
71800,41,3.3831,…Ã≥°µÍ,129400
69100,50,3.9519,…Ã≥°µÍ,126500
83700,50,3.609,…Ã≥°µÍ,135700
86400,42,4.1189,…Ã≥°µÍ,172400
112800,37,3.8824,…Ã≥°µÍ,113700
208600,28,3.6523,…Ã≥°µÍ,159700
46200,37,3.625,…Ã≥°µÍ,156300
74100,33,4.675,…Ã≥°µÍ,225400
56900,25,6.3699,…Ã≥°µÍ,235500
181100,28,4.5401,…Ã≥°µÍ,166900
83600,34,5.0172,…Ã≥°µÍ,197100
78800,37,4.2917,…Ã≥°µÍ,189600
374800,21,6.0859,…Ã≥°µÍ,266000
95000,36,4.7386,…Ã≥°µÍ,186400
102500,39,4.5893,…Ã≥°µÍ,190000
135100,24,5.0672,…Ã≥°µÍ,243000
42500,33,4.8702,…Ã≥°µÍ,235600
55200,37,5.0445,…Ã≥°µÍ,196200
73800,34,4.175,…Ã≥°µÍ,169400
180400,22,2.5459,…Ã≥°µÍ,179300
111100,36,3.5057,…Ã≥°µÍ,205100
70700,30,2.892,…Ã≥°µÍ,220800
183200,35,5.0761,…Ã≥°µÍ,233200
94300,44,4.725,…Ã≥°µÍ,232100
68300,43,4.475,…Ã≥°µÍ,265700
60100,32,6.0265,…Ã≥°µÍ,247900
263400,29,6.1922,…Ã≥°µÍ,273200
74900,32,3.2,…Ã≥°µÍ,134500
147800,36,4.125,…Ã≥°µÍ,136200
121300,36,3.7333,…Ã≥°µÍ,136400
175300,25,5.7295,…Ã≥°µÍ,178300
166600,27,4.5707,…Ã≥°µÍ,175900
137800,38,3.8897,…Ã≥°µÍ,139900
126100,45,3.6042,…Ã≥°µÍ,138200
159100,28,4.6375,…Ã≥°µÍ,178200
161400,35,4.9022,…Ã≥°µÍ,169300
123700,37,4.45,…Ã≥°µÍ,161900
88200,37,4.59,…Ã≥°µÍ,166600
49800,44,3.4531,…Ã≥°µÍ,148900
77700,25,3.5179,…Ã≥°µÍ,165500
95600,29,4.317,…Ã≥°µÍ,194000
43600,32,5.1118,Ω÷±ﬂµÍ,226900
117100,27,5.1021,Ω÷±ﬂµÍ,202800
128800,32,3.6449,…Ã≥°µÍ,211500
75600,40,2.8456,…Ã≥°µÍ,165500
78200,37,3.4187,…Ã≥°µÍ,161700
188100,28,5.4607,Ω÷±ﬂµÍ,192300
86700,31,5.0915,Ω÷±ﬂµÍ,193200
96900,23,4.4536,Ω÷±ﬂµÍ,184000
137200,28,6.2135,Ω÷±ﬂµÍ,217200
53500,35,4.9219,Ω÷±ﬂµÍ,182000
23700,36,4.525,Ω÷±ﬂµÍ,161300
63800,34,4.0507,…Ã≥°µÍ,161000
91800,28,3.7841,…Ã≥°µÍ,144900
80700,27,6.1168,Ω÷±ﬂµÍ,210500
65600,24,5.0092,Ω÷±ﬂµÍ,244100
87700,28,4.7891,Ω÷±ﬂµÍ,184800
89900,28,5.2145,Ω÷±ﬂµÍ,229200
142000,22,3.65,Ω÷±ﬂµÍ,204100
81700,26,5.7512,Ω÷±ﬂµÍ,240200
123200,26,5.9617,Ω÷±ﬂµÍ,231100
131600,26,5.2442,Ω÷±ﬂµÍ,213200
127100,22,5.1333,Ω÷±ﬂµÍ,207200
147000,30,4.6071,Ω÷±ﬂµÍ,184100
198000,32,3.7,Ω÷±ﬂµÍ,179000
203300,28,4.5833,Ω÷±ﬂµÍ,190700
125000,34,5.3794,…Ã≥°µÍ,206200
119100,36,4,…Ã≥°µÍ,171000
86500,45,3.25,…Ã≥°µÍ,151100
117400,26,2.9861,…Ã≥°µÍ,160900
362100,21,2.5841,…Ã≥°µÍ,112500
70500,39,3.1968,…Ã≥°µÍ,151000
115400,35,3.8456,…Ã≥°µÍ,159800
72400,28,3.6964,…Ã≥°µÍ,165700
150000,27,1.837,…Ã≥°µÍ,175000
187500,27,3.1838,…Ã≥°µÍ,182000
93500,25,6.6727,…Ã≥°µÍ,305100
